4, 4
4, 
4, 1
4, 1
4, 1
4, 0
4, 0
4, 0
21, 15
21, 2, 
21, 10
21, 8
21, 8
21, 85
21, 11
21, 0
22, 1
22, 
22, 5
22, 21
22, 46
22, 248
22, 29
22, 0
23, 1
23, 
23, 3
23, 33
23, 128
23, 30568
23, 7641
23, 25618
24, 1
24, 
24, 2
24, 27
24, 186
24, 256
24, 51
24, 25789
25, 1
25, 
25, 1
25, 23
25, 99
25, 3954
25, 902
25, 28799
26, 1
26, 
26, 1
26, 21
26, 149
26, 10913
26, 4100
26, 25481
381, 33
381, 25, 40, 55, 39, 72, 65, 26, 
381, 1
381, 9
381, 10
381, 8712
381, 2273
381, 21499
382, 1
382, 
382, 1
382, 54
382, 756
382, 4785
382, 933
382, 22833
2461, 223
2461, 175, 195, 195, 240, 231, 260, 176, 181, 203, 
2461, 1
2461, 10
2461, 18
2461, 22517
2461, 3874
2461, 20065
2462, 1
2462, 
2462, 1
2462, 262
2462, 4064
2462, 1754
2462, 395
2462, 20461
2463, 1
2463, 
2463, 1
2463, 356
2463, 477
2463, 1258
2463, 151
2463, 20613
7213, 402
7213, 295, 342, 315, 375, 435, 390, 346, 370, 390, 401, 369, 320, 
7213, 1
7213, 14
7213, 21
7213, 68032
7213, 11112
7213, 18941
7214, 1
7214, 
7214, 1
7214, 619
7214, 626
7214, 114396
7214, 36006
7214, 17488
7215, 1
7215, 
7215, 204
7215, 185924
7215, 185930
7215, 12702
7215, 3689
7215, 17118
7216, 1
7216, 
7216, 9
7216, 125592
7216, 216478
7216, 152
7216, 31
7216, 17125
7217, 1
7217, 
7217, 2
7217, 10062
7217, 341420
7217, 286
7217, 77
7217, 17144
7218, 1
7218, 
7218, 1
7218, 9789
7218, 311743
7218, 392
7218, 64
7218, 17159
7219, 1
7219, 
7219, 25
7219, 13860
7219, 293077
7219, 881
7219, 193
7219, 17205
7238, 6
7238, 8, 5, 
7238, 22
7238, 6573
7238, 273420
7238, 164
7238, 45
7238, 17216
7239, 1
7239, 
7239, 3
7239, 6749
7239, 354021
7239, 245
7239, 71
7239, 17233
7240, 1
7240, 
7240, 19
7240, 10430
7240, 239958
7240, 263
7240, 50
7240, 17245
7241, 1
7241, 
7241, 1
7241, 8594
7241, 255149
7241, 182
7241, 42
7241, 17256
7265, 4
7265, 5, 5, 10, 
7265, 2
7265, 7708
7265, 242542
7265, 179
7265, 34
7265, 17264
7266, 1
7266, 
7266, 5
7266, 4377
7266, 230750
7266, 89
7266, 13
7266, 17268
7267, 1
7267, 
7267, 1
7267, 4557
7267, 193082
7267, 1001
7267, 119
7267, 17296
7268, 1
7268, 
7268, 1
7268, 4366
7268, 183567
7268, 167
7268, 35
7268, 17304
7269, 1
7269, 
7269, 2
7269, 4425
7269, 175101
7269, 476
7269, 127
7269, 17335
7430, 20
7430, 5, 5, 5, 5, 10, 15, 15, 6, 10, 5, 10, 5, 15, 5, 15, 10, 
7430, 14
7430, 1947
7430, 34143
7430, 334
7430, 59
7430, 17353
7535, 7
7535, 5, 6, 5, 5, 2, 5, 10, 5, 15, 5, 5, 5, 5, 15, 5, 
7535, 24
7535, 1605
7535, 14789
7535, 949
7535, 176
7535, 17397
7536, 1
7536, 
7536, 1
7536, 1567
7536, 81695
7536, 374
7536, 120
7536, 17021
7537, 1
7537, 
7537, 3
7537, 1845
7537, 79213
7537, 1333
7537, 301
7537, 17091
7787, 28
7787, 5, 5, 2, 5, 3, 5, 4, 5, 10, 5, 10, 2, 10, 10, 10, 17, 5, 10, 20, 15, 26, 10, 5, 5, 2, 16, 
7787, 2
7787, 459
7787, 7060
7787, 690
7787, 119
7787, 17124
8206, 17
8206, 12, 10, 15, 10, 5, 10, 20, 20, 5, 7, 7, 15, 10, 20, 20, 20, 20, 1, 35, 15, 22, 10, 15, 24, 5, 17, 20, 12, 
8206, 2
8206, 225
8206, 2646
8206, 1697
8206, 282
8206, 17200
8706, 34
8706, 5, 5, 10, 15, 5, 5, 20, 15, 20, 20, 20, 15, 25, 30, 12, 15, 22, 16, 10, 15, 24, 20, 30, 35, 20, 12, 5, 20, 
8706, 2
8706, 165
8706, 2813
8706, 605
8706, 92
8706, 17233
9305, 20
9305, 5, 5, 5, 5, 11, 15, 5, 15, 30, 5, 16, 20, 5, 22, 21, 36, 27, 35, 29, 14, 30, 5, 15, 10, 20, 37, 17, 24, 15, 30, 25, 25, 
9305, 2
9305, 124
9305, 1644
9305, 512
9305, 77
9305, 17265
9453, 7
9453, 5, 5, 10, 3, 5, 10, 10, 10, 5, 5, 5, 5, 10, 11, 10, 5, 5, 5, 10, 7, 
9453, 1
9453, 141
9453, 1532
9453, 570
9453, 124
9453, 17297
9706, 14
9706, 5, 5, 2, 5, 5, 5, 5, 5, 5, 10, 5, 5, 5, 10, 10, 5, 11, 10, 5, 5, 5, 10, 15, 12, 15, 12, 10, 20, 15, 2, 
9706, 1
9706, 132
9706, 1415
9706, 577
9706, 165
9706, 16948
10028, 13
10028, 10, 5, 5, 11, 5, 5, 10, 5, 5, 10, 5, 15, 5, 7, 20, 5, 5, 10, 5, 5, 11, 10, 10, 10, 20, 5, 40, 28, 7, 15, 
10028, 2
10028, 508
10028, 2055
10028, 1054
10028, 273
10028, 17017
10029, 1
10029, 
10029, 24
10029, 912
10029, 2415
10029, 745
10029, 239
10029, 17071
10049, 1
10049, 5, 5, 5, 4, 
10049, 3
10049, 1960
10049, 11558
10049, 1255
10049, 363
10049, 17155
10050, 1
10050, 
10050, 3
10050, 1724
10050, 8870
10050, 723
10050, 150
10050, 17189
10118, 6
10118, 5, 5, 5, 5, 5, 5, 1, 5, 5, 10, 5, 5, 1, 
10118, 2
10118, 1669
10118, 4519
10118, 1669
10118, 232
10118, 16860
10987, 42
10987, 5, 5, 5, 15, 10, 15, 15, 27, 10, 20, 25, 31, 15, 25, 25, 30, 25, 25, 25, 10, 20, 45, 10, 35, 25, 25, 37, 15, 10, 20, 15, 22, 15, 25, 20, 32, 20, 18, 20, 35, 
10987, 1
10987, 546
10987, 2335
10987, 1999
10987, 298
10987, 16946
11118, 1
11118, 5, 5, 5, 5, 5, 5, 10, 10, 5, 5, 5, 5, 6, 5, 10, 15, 5, 5, 2, 5, 7, 
11118, 1
11118, 578
11118, 2197
11118, 1352
11118, 320
11118, 17020
13050, 60
13050, 15, 10, 20, 25, 25, 25, 45, 50, 35, 20, 75, 45, 50, 45, 47, 30, 40, 31, 35, 48, 35, 35, 40, 44, 20, 53, 30, 46, 30, 55, 70, 52, 67, 49, 40, 51, 56, 55, 30, 15, 47, 75, 35, 66, 60, 
13050, 24
13050, 230
13050, 1109
13050, 1560
13050, 272
13050, 16751
13893, 6
13893, 5, 5, 5, 5, 5, 10, 20, 10, 15, 15, 7, 5, 20, 22, 10, 25, 20, 10, 25, 38, 11, 15, 25, 15, 20, 25, 25, 20, 35, 25, 20, 20, 30, 13, 25, 36, 15, 20, 20, 20, 20, 30, 46, 29, 
13893, 1
13893, 95
13893, 1056
13893, 1828
13893, 347
13893, 16845
14525, 17
14525, 5, 10, 15, 10, 5, 5, 15, 10, 5, 10, 10, 20, 15, 15, 15, 25, 20, 30, 10, 5, 10, 10, 15, 17, 15, 16, 15, 10, 25, 20, 15, 5, 5, 10, 10, 10, 15, 12, 15, 5, 15, 15, 15, 15, 20, 25, 
14525, 2
14525, 125
14525, 1029
14525, 711
14525, 163
14525, 16894
14526, 1
14526, 
14526, 1
14526, 580
14526, 1542
14526, 432
14526, 128
14526, 16922
14527, 1
14527, 
14527, 1
14527, 1005
14527, 1941
14527, 133
14527, 39
14527, 16930
14528, 1
14528, 
14528, 1
14528, 1402
14528, 2740
14528, 360
14528, 75
14528, 16947
14675, 11
